"Date","Price","Open","High","Low","Vol.","Change %"
"2008-11-28","80.31","80.04","80.75","79.80","3.67M","-0.09%"
"2008-11-26","80.38","80.52","80.77","79.33","9.14M","-0.61%"
"2008-11-25","80.87","81.34","81.38","79.28","17.53M","-0.05%"
"2008-11-24","80.91","80.45","81.72","80.38","19.90M","2.61%"
"2008-11-21","78.85","76.00","79.00","75.45","30.47M","7.35%"
"2008-11-20","73.45","73.15","74.20","72.43","13.59M","1.65%"
"2008-11-19","72.26","73.42","75.19","72.00","13.97M","-0.34%"
"2008-11-18","72.51","72.38","73.46","72.13","8.15M","-0.19%"
"2008-11-17","72.65","72.43","73.80","72.15","7.71M","-0.89%"
"2008-11-14","73.30","73.39","74.26","72.76","12.81M","1.59%"
"2008-11-13","72.15","70.49","72.36","68.81","16.83M","3.07%"
"2008-11-12","70.00","71.45","71.89","69.77","10.04M","-2.85%"
"2008-11-11","72.05","72.56","72.66","71.55","8.36M","-2.08%"
"2008-11-10","73.58","74.80","74.92","72.96","6.10M","1.49%"
"2008-11-07","72.50","72.59","73.09","72.05","6.05M","0.39%"
"2008-11-06","72.22","74.36","74.98","71.67","10.70M","-0.80%"
"2008-11-05","72.80","74.32","75.18","72.38","10.32M","-3.55%"
"2008-11-04","75.48","73.15","75.69","72.85","11.44M","6.16%"
"2008-11-03","71.10","71.55","72.17","71.06","6.81M","-0.34%"
"2008-10-31","71.34","72.62","72.87","70.60","9.52M","-1.88%"
"2008-10-30","72.71","74.89","75.25","72.13","10.90M","-1.74%"
"2008-10-29","74.00","75.05","76.36","73.61","16.12M","0.28%"
"2008-10-28","73.79","73.03","73.80","71.70","8.47M","2.23%"
"2008-10-27","72.18","71.13","73.61","70.72","12.16M","-0.04%"
"2008-10-24","72.21","69.30","73.93","69.07","22.47M","2.21%"
"2008-10-23","70.65","69.64","72.19","69.50","16.66M","-1.48%"
"2008-10-22","71.71","74.44","74.45","66.00","23.29M","-5.68%"
"2008-10-21","76.03","75.90","76.94","74.89","10.86M","-3.15%"
"2008-10-20","78.50","77.77","78.56","77.27","9.33M","1.67%"
"2008-10-17","77.21","77.12","80.78","75.00","15.34M","-2.62%"
"2008-10-16","79.29","82.40","82.50","77.22","30.65M","-4.83%"
"2008-10-15","83.31","82.20","84.39","82.08","16.91M","1.35%"
"2008-10-14","82.20","82.40","83.31","81.61","12.39M","0.26%"
"2008-10-13","81.99","83.61","83.90","80.92","17.03M","-1.48%"
"2008-10-10","83.22","89.59","90.72","81.38","45.07M","-7.43%"
"2008-10-09","89.90","87.29","90.58","86.54","20.01M","0.54%"
"2008-10-08","89.42","90.69","90.84","88.05","31.21M","2.46%"
"2008-10-07","87.27","87.18","87.70","85.53","20.29M","3.55%"
"2008-10-06","84.28","85.84","86.45","84.25","21.68M","2.05%"
"2008-10-03","82.59","81.23","83.44","81.05","24.06M","0.32%"
"2008-10-02","82.33","84.56","84.66","81.62","22.65M","-4.23%"
"2008-10-01","85.97","86.23","88.05","85.18","16.79M","1.06%"
"2008-09-30","85.07","87.31","87.36","84.21","20.44M","-5.02%"
"2008-09-29","89.57","87.06","92.00","86.97","40.57M","3.38%"
"2008-09-26","86.64","87.03","90.17","86.59","21.99M","0.22%"
"2008-09-25","86.45","87.12","87.80","85.01","20.69M","-0.30%"
"2008-09-24","86.71","88.68","88.76","86.70","17.25M","-1.82%"
"2008-09-23","88.32","88.87","89.10","86.72","22.36M","-0.96%"
"2008-09-22","89.18","86.85","89.54","86.81","35.32M","3.72%"
"2008-09-19","85.98","85.58","86.44","84.00","25.54M","3.84%"
"2008-09-18","82.80","85.49","90.78","81.90","60.59M","-3.11%"
"2008-09-17","85.46","77.11","85.60","77.09","65.77M","11.29%"
"2008-09-16","76.79","76.69","77.29","76.30","17.19M","-0.99%"
"2008-09-15","77.56","76.64","77.73","76.00","17.00M","2.66%"
"2008-09-12","75.55","74.26","75.58","73.48","17.60M","3.38%"
"2008-09-11","73.08","73.61","73.93","72.51","23.78M","-1.54%"
"2008-09-10","74.22","76.88","76.93","74.10","29.37M","-2.97%"
"2008-09-09","76.49","77.39","77.82","76.24","20.20M","-3.01%"
"2008-09-08","78.86","80.10","80.35","78.47","10.02M","-0.15%"
"2008-09-05","78.98","80.08","80.27","78.17","10.74M","0.75%"
"2008-09-04","78.39","79.70","79.78","78.14","10.88M","-0.63%"
"2008-09-03","78.89","79.19","79.69","78.34","10.71M","-0.39%"
"2008-09-02","79.20","78.16","79.79","77.98","12.68M","-3.07%"
"2008-08-29","81.71","82.31","82.47","81.58","5.13M","-0.57%"
"2008-08-28","82.18","83.06","83.13","81.27","9.35M","1.01%"
"2008-08-27","81.36","81.89","82.05","81.00","7.10M","0.16%"
"2008-08-26","81.23","80.61","81.85","80.60","8.58M","0.37%"
"2008-08-25","80.93","81.10","81.34","80.56","6.52M","-0.19%"
"2008-08-22","81.08","81.49","81.96","80.94","7.85M","-1.48%"
"2008-08-21","82.30","82.01","84.54","81.75","17.03M","2.80%"
"2008-08-20","80.06","80.15","80.66","78.81","14.72M","-0.46%"
"2008-08-19","80.43","77.92","80.52","77.70","16.76M","2.07%"
"2008-08-18","78.80","78.53","79.17","77.81","14.07M","1.51%"
"2008-08-15","77.63","78.00","78.32","76.61","29.76M","-2.17%"
"2008-08-14","79.35","80.71","81.10","79.28","15.54M","-2.71%"
"2008-08-13","81.56","80.59","81.85","80.39","17.02M","1.29%"
"2008-08-12","80.52","80.74","81.01","79.55","20.13M","-0.75%"
"2008-08-11","81.13","84.46","84.49","80.60","23.57M","-3.91%"
"2008-08-08","84.43","84.35","84.68","83.83","13.51M","-1.93%"
"2008-08-07","86.09","86.64","86.78","85.51","9.96M","-0.63%"
"2008-08-06","86.64","86.80","87.00","86.01","12.40M","0.65%"
"2008-08-05","86.08","87.28","87.41","85.94","20.19M","-2.34%"
"2008-08-04","88.14","89.08","89.68","88.04","14.98M","-1.60%"
"2008-08-01","89.57","89.50","90.45","89.37","10.89M","-0.57%"
"2008-07-31","90.08","91.05","91.14","89.87","10.98M","0.63%"
"2008-07-30","89.52","88.86","89.72","88.08","17.38M","-1.18%"
"2008-07-29","90.59","91.23","91.27","90.09","12.99M","-1.24%"
"2008-07-28","91.73","91.39","92.00","90.94","8.81M","0.04%"
"2008-07-25","91.69","91.03","91.73","90.53","7.60M","0.39%"
"2008-07-24","91.33","91.08","91.62","90.25","13.07M","0.84%"
"2008-07-23","90.57","92.64","92.79","90.44","25.79M","-2.68%"
"2008-07-22","93.06","95.73","95.86","92.94","17.55M","-2.17%"
"2008-07-21","95.12","94.75","95.15","94.45","7.33M","1.01%"
"2008-07-18","94.17","94.22","94.93","94.02","8.59M","-0.05%"
"2008-07-17","94.22","94.70","96.51","94.07","25.19M","-0.23%"
"2008-07-16","94.44","96.27","96.50","94.34","19.90M","-1.80%"
"2008-07-15","96.17","96.55","97.50","95.43","30.35M","0.27%"
"2008-07-14","95.91","95.09","96.20","94.92","21.25M","0.79%"
"2008-07-11","95.16","95.03","95.50","94.26","26.00M","1.74%"
"2008-07-10","93.53","92.40","93.60","92.35","16.83M","2.22%"
"2008-07-09","91.50","90.88","91.64","90.86","11.37M","0.70%"
"2008-07-08","90.86","90.55","91.15","89.93","11.22M","-0.41%"
"2008-07-07","91.23","90.57","91.65","90.16","12.30M","-0.90%"
"2008-07-03","92.06","92.17","92.68","91.68","9.61M","-1.19%"
"2008-07-02","93.17","92.28","93.33","92.13","11.48M","0.55%"
"2008-07-01","92.66","92.53","93.35","92.34","15.48M","1.38%"
"2008-06-30","91.40","91.89","91.90","90.53","7.29M","-0.08%"
"2008-06-27","91.47","90.98","91.82","90.65","14.49M","0.95%"
"2008-06-26","90.61","89.50","90.86","89.50","18.41M","3.65%"
"2008-06-25","87.42","87.43","87.58","86.13","10.90M","-0.06%"
"2008-06-24","87.47","87.30","88.24","87.24","7.40M","0.44%"
"2008-06-23","87.09","87.01","87.40","86.74","12.78M","-2.09%"
"2008-06-20","88.95","88.82","89.61","88.77","10.06M","0.60%"
"2008-06-19","88.42","89.37","89.50","88.39","10.53M","0.16%"
"2008-06-18","88.28","87.66","88.41","87.13","7.82M","1.18%"
"2008-06-17","87.25","86.72","87.52","86.70","5.29M","0.28%"
"2008-06-16","87.01","88.20","88.20","86.97","7.00M","1.37%"
"2008-06-13","85.83","85.33","86.02","85.04","8.43M","0.27%"
"2008-06-12","85.60","85.19","86.07","84.83","9.83M","-1.63%"
"2008-06-11","87.02","86.57","87.10","86.35","10.16M","1.72%"
"2008-06-10","85.55","86.28","86.76","85.11","13.91M","-2.77%"
"2008-06-09","87.99","88.54","89.24","87.84","9.17M","-1.20%"
"2008-06-06","89.06","87.79","89.06","87.69","17.43M","3.02%"
"2008-06-05","86.45","85.97","86.81","85.66","14.13M","-0.23%"
"2008-06-04","86.65","87.09","87.42","86.56","7.16M","-0.26%"
"2008-06-03","86.88","86.65","87.35","86.52","8.40M","-1.23%"
"2008-06-02","87.96","87.47","88.55","87.44","5.28M","0.58%"
"2008-05-30","87.45","87.34","87.69","86.96","4.94M","1.09%"
"2008-05-29","86.51","86.94","87.60","86.10","12.70M","-2.95%"
"2008-05-28","89.14","88.49","89.19","88.35","8.10M","-0.25%"
"2008-05-27","89.36","89.84","89.87","89.16","7.61M","-2.05%"
"2008-05-23","91.23","91.33","92.00","90.96","6.06M","0.27%"
"2008-05-22","90.98","91.20","91.63","90.50","8.87M","-1.07%"
"2008-05-21","91.96","90.61","92.11","90.61","11.35M","1.17%"
"2008-05-20","90.90","89.61","91.17","89.56","10.69M","1.69%"
"2008-05-19","89.39","89.57","89.70","88.87","5.93M","0.33%"
"2008-05-16","89.10","88.52","89.30","88.02","12.08M","2.41%"
"2008-05-15","87.00","87.13","87.60","86.23","9.44M","2.11%"
"2008-05-14","85.20","85.73","85.81","85.10","8.65M","-0.22%"
"2008-05-13","85.39","85.12","86.14","84.92","7.37M","-1.84%"
"2008-05-12","86.99","86.92","87.64","86.79","5.01M","-0.49%"
"2008-05-09","87.42","87.37","87.59","85.84","9.93M","0.21%"
"2008-05-08","87.24","86.76","87.40","86.42","8.63M","1.65%"
"2008-05-07","85.82","85.47","86.10","85.20","7.22M","-0.94%"
"2008-05-06","86.63","86.33","87.15","86.33","10.77M","0.42%"
"2008-05-05","86.27","85.68","86.29","85.29","7.39M","2.00%"
"2008-05-02","84.58","83.96","84.79","83.96","8.75M","0.70%"
"2008-05-01","83.99","84.51","84.56","83.57","17.67M","-3.07%"
"2008-04-30","86.65","86.10","86.79","85.11","17.70M","0.98%"
"2008-04-29","85.81","86.73","86.90","85.54","14.69M","-2.14%"
"2008-04-28","87.69","87.88","88.40","87.67","8.08M","0.48%"
"2008-04-25","87.27","88.33","88.42","87.19","11.18M","0.06%"
"2008-04-24","87.22","88.26","89.91","87.10","22.85M","-2.24%"
"2008-04-23","89.22","89.00","89.55","88.44","18.17M","-1.16%"
"2008-04-22","90.27","90.42","91.35","90.12","14.05M","0.02%"
"2008-04-21","90.25","90.79","90.87","89.89","11.93M","-0.41%"
"2008-04-18","90.62","89.72","90.70","88.96","11.39M","-2.10%"
"2008-04-17","92.56","93.31","93.51","92.48","6.88M","-0.76%"
"2008-04-16","93.27","93.19","93.71","93.01","8.47M","1.76%"
"2008-04-15","91.66","91.73","91.91","91.38","6.64M","0.60%"
"2008-04-14","91.11","91.32","91.98","91.06","4.71M","-0.21%"
"2008-04-11","91.30","91.41","91.83","90.55","6.55M","-0.51%"
"2008-04-10","91.77","92.32","92.56","90.97","7.76M","-0.56%"
"2008-04-09","92.29","90.30","92.37","90.24","10.58M","2.15%"
"2008-04-08","90.35","90.04","90.49","89.72","5.77M","-0.90%"
"2008-04-07","91.17","90.73","91.75","90.60","8.20M","1.02%"
"2008-04-04","90.25","89.48","90.34","89.31","7.23M","0.93%"
"2008-04-03","89.42","88.59","89.75","87.64","9.33M","0.17%"
"2008-04-02","89.27","87.28","89.76","87.22","13.55M","2.77%"
"2008-04-01","86.86","87.86","88.31","86.05","23.68M","-3.93%"
"2008-03-31","90.41","92.56","92.65","89.96","11.17M","-1.60%"
"2008-03-28","91.88","91.96","92.45","91.11","8.79M","-1.69%"
"2008-03-27","93.46","93.51","94.09","92.95","7.57M","-0.36%"
"2008-03-26","93.80","93.11","94.00","93.06","12.39M","1.15%"
"2008-03-25","92.73","91.91","92.79","91.28","15.85M","2.92%"
"2008-03-24","90.10","90.65","91.51","89.78","14.33M","0.21%"
"2008-03-20","89.91","90.73","91.65","89.80","28.83M","-3.36%"
"2008-03-19","93.04","95.65","96.00","92.50","37.59M","-3.59%"
"2008-03-18","96.50","99.35","99.51","96.35","20.97M","-2.69%"
"2008-03-17","99.17","99.32","100.44","98.00","26.52M","0.47%"
"2008-03-14","98.71","98.03","99.53","98.01","17.57M","0.38%"
"2008-03-13","98.34","98.50","98.73","97.73","14.68M","1.37%"
"2008-03-12","97.01","96.58","97.38","96.24","8.18M","1.06%"
"2008-03-11","95.99","96.52","96.98","95.19","14.35M","0.13%"
"2008-03-10","95.87","95.00","96.34","94.88","10.87M","-0.23%"
"2008-03-07","96.09","96.60","96.68","95.72","10.07M","-0.42%"
"2008-03-06","96.50","96.98","97.29","95.26","18.55M","-1.25%"
"2008-03-05","97.72","96.10","98.15","95.93","15.36M","2.67%"
"2008-03-04","95.18","97.28","97.45","94.39","21.36M","-2.12%"
"2008-03-03","97.24","97.52","97.74","96.68","11.49M","1.10%"
"2008-02-29","96.18","95.82","96.24","95.22","9.35M","0.20%"
"2008-02-28","95.99","94.92","96.08","94.47","11.21M","1.28%"
"2008-02-27","94.78","94.56","94.94","93.97","9.93M","1.14%"
"2008-02-26","93.71","92.43","93.97","92.18","8.45M","1.05%"
"2008-02-25","92.74","93.71","93.71","92.11","11.96M","-0.70%"
"2008-02-22","93.39","93.56","93.72","92.35","7.58M","0.15%"
"2008-02-21","93.25","93.44","94.22","93.02","12.96M","0.01%"
"2008-02-20","93.24","90.84","93.31","90.75","10.64M","1.81%"
"2008-02-19","91.58","91.23","91.94","90.98","8.37M","2.73%"
"2008-02-15","89.15","90.30","90.32","88.63","5.59M","-0.62%"
"2008-02-14","89.71","89.37","90.11","89.35","6.89M","0.30%"
"2008-02-13","89.44","88.88","89.99","88.67","10.04M","0.12%"
"2008-02-12","89.33","90.83","91.40","89.10","10.23M","-2.19%"
"2008-02-11","91.33","91.04","91.46","90.44","6.83M","0.36%"
"2008-02-08","91.00","90.00","91.00","89.99","9.13M","1.28%"
"2008-02-07","89.85","88.95","89.94","88.81","8.97M","1.01%"
"2008-02-06","88.95","89.00","89.65","88.75","8.79M","1.45%"
"2008-02-05","87.68","87.90","88.69","87.30","11.17M","-1.59%"
"2008-02-04","89.10","88.51","89.52","88.05","10.29M","-0.28%"
"2008-02-01","89.35","91.75","91.87","89.22","19.64M","-2.24%"
"2008-01-31","91.40","90.92","91.66","90.74","7.79M","-0.72%"
"2008-01-30","92.06","90.71","92.58","90.45","14.38M","1.00%"
"2008-01-29","91.15","91.36","91.72","90.81","9.10M","-0.65%"
"2008-01-28","91.75","90.96","91.89","90.75","8.54M","1.61%"
"2008-01-25","90.30","90.93","91.08","89.50","9.71M","0.24%"
"2008-01-24","90.08","89.72","90.25","89.13","10.63M","2.49%"
"2008-01-23","87.89","87.16","88.67","86.73","14.29M","-0.32%"
"2008-01-22","88.17","86.14","88.44","85.77","20.68M","0.86%"
"2008-01-18","87.42","87.17","87.46","86.51","9.09M","1.06%"
"2008-01-17","86.50","87.50","87.98","86.47","13.60M","-0.23%"
"2008-01-16","86.70","88.17","88.66","86.32","26.92M","-1.47%"
"2008-01-15","87.99","89.60","90.35","87.91","23.86M","-1.73%"
"2008-01-14","89.54","89.45","89.94","89.00","10.09M","1.08%"
"2008-01-11","88.58","88.04","88.76","87.85","6.98M","0.37%"
"2008-01-10","88.25","86.42","88.46","86.41","12.92M","1.96%"
"2008-01-09","86.55","86.56","87.20","86.30","10.09M","-0.27%"
"2008-01-08","86.78","86.28","87.13","86.16","9.57M","2.37%"
"2008-01-07","84.77","85.24","85.26","84.57","6.95M","-0.42%"
"2008-01-04","85.13","85.34","85.55","84.43","8.40M","-0.51%"
"2008-01-03","85.57","84.87","85.94","84.60","9.55M","0.84%"
"2008-01-02","84.86","83.56","85.14","83.44","12.29M","2.91%"
"2007-12-31","82.46","82.74","82.83","81.98","3.82M","-0.65%"
"2007-12-28","83.00","82.38","83.02","82.35","5.13M","1.77%"
"2007-12-27","81.56","81.88","82.17","81.37","5.05M","0.05%"
"2007-12-26","81.52","81.06","81.67","81.00","5.90M","1.72%"
"2007-12-24","80.14","80.21","80.63","80.14","2.86M","0.05%"
"2007-12-21","80.10","80.16","80.32","79.92","4.60M","1.82%"
"2007-12-20","78.67","78.91","79.11","78.36","6.35M","-0.72%"
"2007-12-19","79.24","79.23","79.57","78.98","5.64M","-0.01%"
"2007-12-18","79.25","79.59","79.59","78.82","6.76M","1.43%"
"2007-12-17","78.13","78.13","78.79","77.81","6.50M","-0.50%"
"2007-12-14","78.52","78.41","78.57","77.82","6.83M","0.03%"
"2007-12-13","78.50","79.59","79.62","78.30","9.56M","-2.47%"
"2007-12-12","80.49","80.05","80.92","79.94","9.70M","2.09%"
"2007-12-11","78.84","79.75","80.46","78.68","9.58M","-1.45%"
"2007-12-10","80.00","79.15","80.30","79.13","4.85M","1.78%"
"2007-12-07","78.60","79.01","79.60","78.19","8.33M","-0.97%"
"2007-12-06","79.37","77.92","79.65","77.80","6.84M","0.94%"
"2007-12-05","78.63","79.25","79.25","78.19","7.69M","-0.97%"
"2007-12-04","79.40","78.63","79.62","78.57","7.72M","1.43%"
"2007-12-03","78.28","77.39","78.30","77.30","6.27M","1.24%"
"2007-11-30","77.32","78.35","78.60","76.98","9.51M","-1.23%"
"2007-11-29","78.28","79.28","79.33","78.28","9.31M","-1.62%"
"2007-11-28","79.57","79.42","79.87","78.76","9.71M","-0.66%"
"2007-11-27","80.10","80.70","80.89","79.81","7.23M","-1.48%"
"2007-11-26","81.30","82.25","82.25","81.13","7.44M","0.06%"
"2007-11-23","81.25","80.04","81.61","80.02","5.26M","2.38%"
"2007-11-21","79.36","79.30","79.55","78.56","7.27M","-0.14%"
"2007-11-20","79.47","78.03","80.04","77.30","11.99M","2.89%"
"2007-11-19","77.24","77.84","78.00","76.11","6.10M","-0.66%"
"2007-11-16","77.75","78.34","78.85","77.17","8.08M","-0.26%"
"2007-11-15","77.95","79.18","79.50","77.30","10.92M","-2.90%"
"2007-11-14","80.28","80.21","80.68","79.91","5.70M","1.47%"
"2007-11-13","79.12","79.40","79.93","77.86","11.44M","1.05%"
"2007-11-12","78.30","80.41","80.44","78.25","17.31M","-4.72%"
"2007-11-09","82.18","81.79","82.63","81.22","6.95M","-0.06%"
"2007-11-08","82.23","82.43","83.63","81.73","17.36M","-0.01%"
"2007-11-07","82.24","83.21","83.24","81.33","16.52M","0.99%"
"2007-11-06","81.43","81.03","81.52","80.70","7.69M","2.11%"
"2007-11-05","79.75","79.68","80.24","79.11","5.03M","-0.10%"
"2007-11-02","79.83","78.55","79.90","77.48","9.91M","2.44%"
"2007-11-01","77.93","78.40","78.90","77.50","7.55M","-0.88%"
"2007-10-31","78.62","77.78","78.95","76.89","8.87M","1.64%"
"2007-10-30","77.35","77.66","77.66","77.01","5.61M","-0.99%"
"2007-10-29","78.12","78.27","78.32","77.65","6.88M","0.55%"
"2007-10-26","77.69","76.87","77.74","76.67","8.54M","2.18%"
"2007-10-25","76.03","75.94","76.62","75.06","6.49M","0.68%"
"2007-10-24","75.52","74.84","75.59","74.79","5.66M","0.39%"
"2007-10-23","75.23","75.11","75.26","74.63","3.10M","0.84%"
"2007-10-22","74.60","74.09","74.77","73.84","8.64M","-1.45%"
"2007-10-19","75.70","76.09","76.29","74.51","9.51M","-0.39%"
"2007-10-18","76.00","75.38","76.00","75.33","5.65M","2.01%"
"2007-10-17","74.50","75.31","75.66","74.31","9.36M","-0.83%"
"2007-10-16","75.12","74.87","75.45","73.78","6.62M","-0.03%"
"2007-10-15","75.14","74.99","75.20","74.49","6.71M","0.74%"
"2007-10-12","74.59","73.93","74.59","73.75","3.60M","0.92%"
"2007-10-11","73.91","73.98","74.59","73.28","10.29M","0.75%"
"2007-10-10","73.36","73.60","73.82","72.63","4.62M","0.37%"
"2007-10-09","73.09","72.29","73.30","71.98","7.42M","0.77%"
"2007-10-08","72.53","72.66","72.89","72.28","3.45M","-1.19%"
"2007-10-05","73.40","72.80","73.64","71.88","10.60M","0.73%"
"2007-10-04","72.87","71.80","73.06","71.24","9.18M","1.35%"
"2007-10-03","71.90","72.25","72.65","71.35","8.19M","-0.62%"
"2007-10-02","72.35","72.45","72.68","71.63","10.72M","-2.10%"
"2007-10-01","73.90","73.49","73.98","73.29","4.82M","0.53%"
"2007-09-28","73.51","73.19","73.80","72.74","8.84M","1.11%"
"2007-09-27","72.70","72.65","72.80","72.17","5.73M","0.97%"
"2007-09-26","72.00","72.25","72.93","71.85","9.42M","-0.46%"
"2007-09-25","72.33","71.82","72.59","71.64","5.50M","0.07%"
"2007-09-24","72.28","72.57","72.63","71.82","6.48M","-0.08%"
"2007-09-21","72.34","72.65","73.00","71.47","9.94M","-0.52%"
"2007-09-20","72.72","72.15","73.10","71.95","11.95M","1.81%"
"2007-09-19","71.43","71.74","71.80","71.25","10.94M","-0.38%"
"2007-09-18","71.70","71.20","72.00","70.40","14.26M","1.03%"
"2007-09-17","70.97","70.40","71.24","70.35","7.46M","1.40%"
"2007-09-14","69.99","69.90","70.97","69.86","7.73M","-0.13%"
"2007-09-13","70.08","70.07","70.26","69.61","4.61M","-0.54%"
"2007-09-12","70.46","70.50","70.63","69.83","8.04M","-0.09%"
"2007-09-11","70.52","69.86","70.70","69.52","11.18M","1.29%"
"2007-09-10","69.62","69.96","69.96","68.73","7.60M","0.33%"
"2007-09-07","69.39","69.26","70.00","69.00","14.96M","0.77%"
"2007-09-06","68.86","67.92","69.08","67.89","15.88M","1.92%"
"2007-09-05","67.56","67.35","67.62","67.18","6.27M","0.18%"
"2007-09-04","67.44","66.74","67.66","66.59","6.64M","1.38%"
"2007-08-31","66.52","66.61","66.77","66.46","4.09M","1.09%"
"2007-08-30","65.80","65.87","66.10","65.63","3.03M","-0.41%"
"2007-08-29","66.07","65.89","66.20","65.73","4.47M","0.73%"
"2007-08-28","65.59","65.95","66.10","65.48","3.47M","-0.59%"
"2007-08-27","65.98","66.01","66.05","65.86","1.87M","-0.20%"
